pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0094,A19,Valheim / Grounded / My Time at Portia,"액션, 어드벤처, 인디, RPG, 앞서 해보기 / 액션, 어드벤처 / 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","[Valheim] 북구 신화와 바이킹 문화에 기반한 판타지 세계를 배경으로 펼쳐지는 생존 및 탐험 게임. ‖ [Grounded] The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to s ‖ [My Time at Portia] 아름다운 Portia 마을에서 새 삶을 시작하세요! 아버지가 방치한 작업장에서 제작을 부탁받고, 작물을 키우고, 가축을 기르고, 아름다운 세기말의 땅에서 특이한 친구들을 사귀며 작업장을 예전의 멋진 모습으로 복원하세요.",목장이야기 Let's! 바람의 그랜드 바자르,"캐주얼, 시뮬레이션",산들바람이 부는 마을에서 새로운 목장 생활이 시작한다.,,,
B0095,A06,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",자인언트 슬레이어: 저승의 물결,"액션, 인디, RPG","《자인언트 슬레이어: 저승의 물결》에서 당신은 밀물처럼 몰려드는 적과 마주하며, 끊임없는 전투를 통해 자신을 단련하고 신들의 축복을 받을 것이다. 인간의 한계를 넘어 거인을 상대로 싸우는 불멸의 전사가 되어 굴복하지 않는 지하 세계에서 당신만의 찬란한 전설을 써 내려가라!",,,
B0096,A03,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",연대 책임,"액션, 어드벤처, 인디","2인 협동 등반 게임! 친구와 붙어서 끝없는 장애물과 기이한 방을 함께 헤쳐 나가세요. 등반, 그네 타기, UFO에 휘말리기, 거대한 손에 쫓기기까지! 호흡을 맞춰서 이겨내세요! 한 번 실수하면 다시 시작, 실패조차 큰 웃음거리로! 우정보다는 게임이 우선! 서로 디스와 위로를 나눌 준비하세요!",,,
B0097,A01,The Talos Principle / Rust / Inscryption,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG / 어드벤처, 인디, 전략","[The Talos Principle] 탈로스 법칙은 철학적 SF 소설의 전통을 따른 1인칭 퍼즐 게임입니다. 시리어스 샘을 개발한 크로팀에서 만들었으며, 톰 주버트(FTL, 더 스와퍼)와 조나스 카이라츠(바다는 모든 것을 요구한다.)가 스토리를 작성했습니다. ‖ [Rust] Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요. ‖ [Inscryption] Inscryption은 검은 잉크로 그려진 카드를 기반으로 한 덱빌딩 로그라이크, 방탈출 퍼즐, 피가 흐르는 심리적 공포 등의 요소가 섞인 여정을 다룹니다. 카드에는 더 어두운 비밀이 새겨져 있습니다…",The Turing Test,어드벤처,The Turing Test는 의식의 현상을 탐험하고 인류의 직관이 가진 의미를 생각해보는 1인칭 퍼즐 게임입니다.,,,
B0098,A03,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",Knights And Bikes,"액션, 어드벤처, 인디","Saddle up for a bike-riding, frisbee-throwing, goose-petting, friendship-building, treasure-hunting, story-driven adventure for 1 or 2 players!",,,
B0099,A15,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Divinity: Original Sin 2 - Definitive Edition,"어드벤처, RPG, 전략","The critically acclaimed RPG that raised the bar, from the creators of Baldur's Gate 3. Gather your party. Master deep, tactical combat. Venture as a party of up to four - but know that only one of you will have the chance to become a God.",,,
B0100,A19,Valheim / Grounded / My Time at Portia,"액션, 어드벤처, 인디, RPG, 앞서 해보기 / 액션, 어드벤처 / 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","[Valheim] 북구 신화와 바이킹 문화에 기반한 판타지 세계를 배경으로 펼쳐지는 생존 및 탐험 게임. ‖ [Grounded] The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to s ‖ [My Time at Portia] 아름다운 Portia 마을에서 새 삶을 시작하세요! 아버지가 방치한 작업장에서 제작을 부탁받고, 작물을 키우고, 가축을 기르고, 아름다운 세기말의 땅에서 특이한 친구들을 사귀며 작업장을 예전의 멋진 모습으로 복원하세요.",No One Survived,"어드벤처, 인디, RPG","This is a multiplayer cooperative open world construction survival sandbox game, where you and your friends must find supplies and build shelters in this world. You have to keep an eye on your character's needs state at all times, a bad state is likely to lead to death.",,,
B0101,A12,ELDEN RING / Disco Elysium - The Final Cut / Outer Wilds,"액션, RPG / RPG / 액션, 어드벤처","[ELDEN RING] 본 게임은 본격적인 다크 판타지 세계를 무대로 한 액션 RPG입니다. 드넓은 필드와 던전 탐험을 통해 미지의 것들을 발견해 보세요. 앞길을 막아서는 난관과 그것을 극복했을 때의 달성감, 그리고 등장인물들의 의도가 교착하는 군상극도 즐기실 수 있습니다. ‖ [Disco Elysium - The Final Cut] 디스코 엘리시움 - 최종판은 획기적인 오픈 월드 롤플레잉 게임입니다. 당신은 독특한 스킬 시스템을 갖춘 형사로서 오롯한 도시 블록을 당신의 미래를 닦기 위해 다듬을 수 있습니다. 잊지 못할 등장인물들을 심문하거나, 살인 사건을 해결하거나, 뇌물을 받으세요. 영웅이 되거나 인류의 완전한 재앙이 되세요. ‖ [Outer Wilds] Giant Bomb, Polygon, Eurogamer, The Guardian에 의해 2019년 올해의 게임에 이름을 올리며 냉정한 호평과 수상 실적이 있는 Outer Wilds는 무한 시간 루프에 갇힌 태양계에 관한 공개된 세계의 미스터리 게임입니다.",DARK SOULS™ III,액션,"장르를 새로 개척했다는 평가를 들으며 많은 좋은 평가들을 얻고 있는 다크 소울 시리즈는 계속해서 한계를 넘어서, 더욱 야심찬 단계에 도전하고자 하고 있습니다. 준비를 하고 어둠을 밝히십시오!",,,
B0102,A05,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Aven Colony,"인디, 시뮬레이션, 전략","Build a new home for humanity in Aven Colony. Discover Aven Prime - an alien planet of deserts, tundras, and wetlands light years from earth. Build your colonies into massive, sprawling cities whilst dealing with the challenges faced when settling on a new world.",,,
B0103,A08,Pid / ChromaGun / Deer & Boy,"어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Pid] You are stranded on a strange and peculiar planet. It’s time to embark on your journey and find your way home! Explore a gravity defying and challenging platformer with striking vi ‖ [ChromaGun] Welcome to ChromaTec’s test lab! You’re here to test our state-of-the-art military-grade color-technology: The ChromaGun (patent pending)! Use it to solve our meticulously designed ‖ [Deer & Boy] 도망친 소년은 길 잃은 어린 사슴을 만나 고요하면서도 위태로운 세상을 함께 헤쳐 나갑니다. 퍼즐을 풀고, 높은 곳에 오르고, 위협을 피해 나아가며 당신의 동료는 연약한 아기 사슴에서 어엿한 사슴으로 성장하죠. 혼자서는 할 수 없었던 일을 함께 해내는 법을 배우게 됩니다.",Seeders,"어드벤처, 인디",A puzzle platformer with funky physics and mind boggling puzzles requiring out-of-the-box thinking and persistence. Only a few players were able to complete the game. Can you handle it?,,,
B0104,A21,Lethal Company / Phasmophobia / Deep Rock Galactic,"액션, 어드벤처, 인디, 앞서 해보기 / 액션, 인디, 앞서 해보기 / 액션","[Lethal Company] A co-op horror about scavenging at abandoned moons to sell scrap to the Company. ‖ [Phasmophobia] Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your dis ‖ [Deep Rock Galactic] 딥 락 갤럭틱은 1-4인의 플레이어가 협동하는 FPS 게임으로, 상남자 우주 드워프, 100% 파괴 가능한 맵 환경, 절차적 생성 동굴 지형, 그리고 끊임없이 등장하는 외계 괴물 무리가 특징입니다.",Nuclear Nightmare,"액션, 어드벤처, 인디, 앞서 해보기","Venture forth as part of a specialized team of fellow players tasked with retrieving classified materials, evading the black goo virus, and the nightmarish entities it has spawned. With time running out before the US government initiates a devastating nuclear strike to contain the spreading menace.",,,
B0105,A05,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Astrobuilder,"시뮬레이션, 앞서 해보기","Navigate a living, AI-driven universe spanning 150+ planets and 600+ intelligent NPCs. Rise from a rookie trader to a galactic tycoon: manage storefronts, forge a Commerce Guild, and become the nexus between Factions, steering the fate of the Galaxy.",,,
B0106,A01,The Talos Principle / Rust / Inscryption,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG / 어드벤처, 인디, 전략","[The Talos Principle] 탈로스 법칙은 철학적 SF 소설의 전통을 따른 1인칭 퍼즐 게임입니다. 시리어스 샘을 개발한 크로팀에서 만들었으며, 톰 주버트(FTL, 더 스와퍼)와 조나스 카이라츠(바다는 모든 것을 요구한다.)가 스토리를 작성했습니다. ‖ [Rust] Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요. ‖ [Inscryption] Inscryption은 검은 잉크로 그려진 카드를 기반으로 한 덱빌딩 로그라이크, 방탈출 퍼즐, 피가 흐르는 심리적 공포 등의 요소가 섞인 여정을 다룹니다. 카드에는 더 어두운 비밀이 새겨져 있습니다…",Pluto,"인디, 전략","원소 주문을 사용해 괴물 같은 적을 속이고, 조카의 생일 파티로 향하는 길에 감옥에서 탈출하는 로그라이크 덱빌더.",,,
B0107,A18,The Raven Remastered / The Frostrune / Mad Experiments: Escape Room,"어드벤처 / 어드벤처 / 어드벤처, 캐주얼, 인디, 시뮬레이션, 전략","[The Raven Remastered] London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary mast ‖ [The Frostrune] Unravel a mystery inspired by Viking myth and legend in The Frostrune, a classic point-and-click adventure based on historically accurate Norse culture and environments. ‖ [Mad Experiments: Escape Room] 수상 후보에 오른 이스케이프 게임 1인 또는 최대 5인까지 플레이하며 3개의 독특한 방을 탐험하고, 두뇌를 자극하는 퍼즐을 풀며 체셔 교수와 그의 실험에 얽힌 어두운 비밀을 밝혀보세요.",Nancy Drew®: Secrets Can Kill REMASTERED,어드벤처,Play the Game that Started the Award-Winning Series!,,,
B0108,A03,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",Carry The Glass,"어드벤처, 캐주얼, 인디, 시뮬레이션",이 재미있는 2인 협동 플랫포머에서 두 명의 기발한 건설 노동자가 되어 팀을 이루어 보세요! 깨지기 쉬운 유리창을 들고 도전으로 가득한 다채로운 레벨을 통과하세요. 장애물을 피하고 퍼즐을 풀기 위해 소통하고 협력하세요. 유리를 깨지 않고 작업을 완료할 수 있을까요?,,,
B0109,A14,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",shapez 2 - Factory,"캐주얼, 인디, 시뮬레이션, 전략",공장 건설 게임에 빠져들어 보세요. 단 한 가지에 집중하세요. 대규모 우주 공장을 건설하는 것! 방대하게 펼쳐지는 다층 공장과 만족스러운 생산 라인을 무제한으로 설계하세요. 계속해서 어려워지는 자동화 목표를 적의 위협 없이 자신만의 속도로 달성하세요.,,,
B0110,A06,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",Halls of Torment,"액션, 인디, RPG","이 게임은 무시무시한 몬스터 무리를 학살하며 생존하는 로그라이트 게임입니다. 온갖 지하의 군주들이 도사리고 있는 고뇌의 전당으로 내려가세요. 보물, 마법 장신구, 점점 늘어나는 영웅들을 활용하여 이 세상의 존재가 아닌 듯한 공포들을 박멸하세요. 여러분은 얼마나 오랫동안 살아남을 수 있을까요?",,,
B0111,A06,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",20 Minutes Till Dawn,"액션, 어드벤처, 캐주얼, 인디, 전략",20 Minutes Till Dawn is a survival roguelite where endless hordes of creatures lurk from the dark. Craft an array of overpowering builds and eradicate waves of Lovecraftian nightmares. Will you be able to survive the night?,,,
B0112,A21,Lethal Company / Phasmophobia / Deep Rock Galactic,"액션, 어드벤처, 인디, 앞서 해보기 / 액션, 인디, 앞서 해보기 / 액션","[Lethal Company] A co-op horror about scavenging at abandoned moons to sell scrap to the Company. ‖ [Phasmophobia] Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your dis ‖ [Deep Rock Galactic] 딥 락 갤럭틱은 1-4인의 플레이어가 협동하는 FPS 게임으로, 상남자 우주 드워프, 100% 파괴 가능한 맵 환경, 절차적 생성 동굴 지형, 그리고 끊임없이 등장하는 외계 괴물 무리가 특징입니다.",Sketchy's Contract,"액션, 어드벤처, 인디","A 1-8 player co-op sci-fi looter horror game that takes place on a mysterious asteroid belt where players must complete contracts by traveling to exotic planets to kill creatures, find loot, and/or farm planetary materials that they must return to an ominous figure named Sketchy.",,,
B0113,A14,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",Staxel,"인디, RPG, 시뮬레이션","Grow your farm, meet the villagers, and join your friends online in building your world.",,,
B0114,A10,Roots of Yggdrasil / Ancient Gods / Flick Shot Rogues,"인디, 전략 / RPG, 전략 / 인디, 전략","[Roots of Yggdrasil] Build settlements, explore the Nine Realms, collect artifacts and upgrade your deck to reach the top of Yggdrasil in this post-Ragnarok roguelike city-builder! Can you survive the  ‖ [Ancient Gods] Ancient Gods is a fusion of hero collector and deck-building rogue-lite where you collect your character, fight, and experience exciting events. Any character can use all the cards ‖ [Flick Shot Rogues] 계획하고, 조준하고, 쏘세요! FLICK SHOT ROGUES는 테이블 위에서 물건을 튕기는 촉각적 만족감과 사람들이 좋아하는 턴제 로그라이크의 전략적 깊이를 결합한 게임입니다. 말도 안되는 콤보를 연결하고, 캐릭터, 아이템, 스킬을 잠금 해제하면서, 섬을 정복하세요!",Dobbel Dungeon,"인디, RPG, 전략","로그라이크 턴제 전략 RPG 게임에서 파티를 모으고, 주사위를 굴리고, 섬을 가로질러 전투를 하며 강력한 저주를 완전히 끝내세요!",,,
B0115,A15,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Knights of Honor II: Sovereign,"시뮬레이션, 전략","새로 탄생한 실시간 중세 대전략 게임에서 국왕이 되어 유럽의 패권을 놓고 다투십시오. 지역을 관리하고, 군대를 소집하고, 외교를 시행하고 치열한 첩보 활동에 뛰어드십시오. 가능성은 무궁무진합니다. 국민들이 우러러보는 진정한 군주가 되어 영광의 시대로 인도하십시오.",,,
B0116,A05,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",꼬마 정리수납전문가,"캐주얼, 인디, 시뮬레이션, 전략","색감과 질서가 어우러진 힐링 세계에 오신 걸 환영합니다! 이 귀여운 정리 수납 시뮬레이션 게임에서 마법 같은 수납 전문가가 되어, 각 환상적인 장소를 누비며 손끝의 마법으로 모든 물건을 제자리로 되돌려주세요! 혼란스러웠던 공간이 질서와 조화를 되찾아가는 과정을 통해 최고의 만족감을 느껴보세요!",,,
